subtitle_id,start,end,micro_id,status,source_text
S1616,01:05:00.55,01:05:07.00,M086,已覆盖并人工复核,now we're going to implement a
S1617,01:05:03.71,01:05:09.55,M086,已覆盖并人工复核,single what's called head of self
S1618,01:05:07.00,01:05:10.96,M086,已覆盖并人工复核,attention so this is just one head
S1619,01:05:09.55,01:05:13.59,M086,已覆盖并人工复核,there's a hyper parameter involved with
S1620,01:05:10.96,01:05:15.96,M086,已覆盖并人工复核,these heads which is the head size and
S1621,01:05:13.59,01:05:18.11,M086,已覆盖并人工复核,then here I'm initializing linear
S1622,01:05:15.96,01:05:19.40,M086,已覆盖并人工复核,modules and I'm using bias equals false
S1623,01:05:18.11,01:05:21.76,M086,已覆盖并人工复核,so these are just going to apply a
S1624,01:05:19.40,01:05:26.11,M086,已覆盖并人工复核,matrix multiply with some fixed
S1625,01:05:21.76,01:05:29.92,M087,已覆盖并人工复核,weights and now let me produce a key and
S1626,01:05:26.11,01:05:32.76,M087,已覆盖并人工复核,q k and Q by forwarding these modules on
S1627,01:05:29.92,01:05:36.88,M087,已覆盖并人工复核,X so the size of this will now
S1628,01:05:32.76,01:05:41.68,M087,已覆盖并人工复核,become B by T by 16 because that is the
S1629,01:05:36.88,01:05:41.68,M087,已覆盖并人工复核,head size and the same here B by T by
S1630,01:05:44.76,01:05:49.88,M087,已覆盖并人工复核,16 so this being the head size so you
S1631,01:05:47.96,01:05:52.96,M087,已覆盖并人工复核,see here that when I forward this linear
S1632,01:05:49.88,01:05:55.35,M087,已覆盖并人工复核,on top of my X all the tokens in all the
S1633,01:05:52.96,01:05:57.00,M087,已覆盖并人工复核,positions in the B BYT Arrangement all
S1634,01:05:55.35,01:05:59.63,M087,已覆盖并人工复核,of them them in parallel and
S1635,01:05:57.00,01:06:01.55,M087,已覆盖并人工复核,independently produce a key and a query
S1636,01:05:59.63,01:06:04.19,M087,已覆盖并人工复核,so no communication has happened
S1637,01:06:01.55,01:06:07.51,M087,已覆盖并人工复核,yet but the communication comes now all
S1638,01:06:04.19,01:06:09.87,M088,已覆盖并人工复核,the queries will do product with all the
S1639,01:06:07.51,01:06:12.11,M088,已覆盖并人工复核,keys so basically what we want is we
S1640,01:06:09.88,01:06:16.72,M088,已覆盖并人工复核,want way now or the affinities between
S1641,01:06:12.11,01:06:18.24,M088,已覆盖并人工复核,these to be query multiplying key but we
S1642,01:06:16.71,01:06:20.07,M088,已覆盖并人工复核,have to be careful with uh we can't
S1643,01:06:18.23,01:06:23.00,M088,已覆盖并人工复核,Matrix multiply this we actually need to
S1644,01:06:20.07,01:06:25.59,M088,已覆盖并人工复核,transpose uh K but we have to be also
S1645,01:06:23.00,01:06:27.63,M088,已覆盖并人工复核,careful because these are when you have
S1646,01:06:25.59,01:06:30.44,M088,已覆盖并人工复核,The Bash Dimension so in particular we
S1647,01:06:27.63,01:06:33.96,M088,已覆盖并人工复核,want to transpose uh the last two
S1648,01:06:30.44,01:06:36.40,M088,已覆盖并人工复核,dimensions dimension1 and dimension -2
S1649,01:06:33.96,01:06:36.40,M088,已覆盖并人工复核,so
S1650,01:06:36.48,01:06:44.19,M088,已覆盖并人工复核,-21 and so this Matrix multiply now will
S1651,01:06:40.15,01:06:49.07,M088,已覆盖并人工复核,basically do the following B by T by
S1652,01:06:44.19,01:06:53.55,M088,已覆盖并人工复核,16 Matrix multiplies B by 16 by T to
S1653,01:06:49.07,01:06:56.03,M088,已覆盖并人工复核,give us B by T by
S1654,01:06:53.55,01:06:58.79,M089,已覆盖并人工复核,T right
S1655,01:06:56.03,01:07:01.11,M089,已覆盖并人工复核,so for every row of B we're now going to
S1656,01:06:58.79,01:07:04.07,M089,已覆盖并人工复核,have a t Square Matrix giving us the
S1657,01:07:01.11,01:07:06.31,M089,已覆盖并人工复核,affinities and these are now the way so
S1658,01:07:04.07,01:07:08.20,M089,已覆盖并人工复核,they're not zeros they are now coming
S1659,01:07:06.31,01:07:11.27,M089,已覆盖并人工复核,from this dot product between the keys
S1660,01:07:08.19,01:07:13.79,M089,已覆盖并人工复核,and the queries so this can now run I
S1661,01:07:11.27,01:07:16.40,M089,已覆盖并人工复核,can I can run this and the weighted
S1662,01:07:13.79,01:07:18.19,M089,已覆盖并人工复核,aggregation now is a function in a data
S1663,01:07:16.40,01:07:20.68,M089,已覆盖并人工复核,Bandon manner between the keys and
S1664,01:07:18.19,01:07:22.83,M089,已覆盖并人工复核,queries of these nodes so just
S1665,01:07:20.67,01:07:26.39,M089,已覆盖并人工复核,inspecting what happened
S1666,01:07:22.83,01:07:29.00,M089,已覆盖并人工复核,here the way takes on this form
S1667,01:07:26.40,01:07:31.11,M089,已覆盖并人工复核,and you see that before way was uh just
S1668,01:07:29.00,01:07:33.35,M089,已覆盖并人工复核,a constant so it was applied in the same
S1669,01:07:31.11,01:07:34.76,M089,已覆盖并人工复核,way to all the batch elements but now
S1670,01:07:33.35,01:07:37.83,M089,已覆盖并人工复核,every single batch elements will have
S1671,01:07:34.76,01:07:39.40,M089,已覆盖并人工复核,different sort of we because uh every
S1672,01:07:37.83,01:07:41.96,M089,已覆盖并人工复核,single batch element contains different
S1673,01:07:39.40,01:07:44.59,M089,已覆盖并人工复核,uh tokens at different positions and so
S1674,01:07:41.96,01:07:47.11,M089,已覆盖并人工复核,this is not data dependent so when we
S1675,01:07:44.59,01:07:49.68,M090,已覆盖并人工复核,look at just the zeroth uh Row for
S1676,01:07:47.11,01:07:51.55,M090,已覆盖并人工复核,example in the input these are the
S1677,01:07:49.67,01:07:53.44,M090,已覆盖并人工复核,weights that came out and so you can see
S1678,01:07:51.55,01:07:55.92,M090,已覆盖并人工复核,now that they're not just exactly
S1679,01:07:53.44,01:07:58.07,M090,已覆盖并人工复核,uniform um and in particular as an
S1680,01:07:55.92,01:08:00.24,M090,已覆盖并人工复核,example here for the last row this was
S1681,01:07:58.07,01:08:02.24,M090,已覆盖并人工复核,the eighth token and the eighth token
S1682,01:08:00.23,01:08:04.87,M090,已覆盖并人工复核,knows what content it has and it knows
S1683,01:08:02.23,01:08:08.55,M090,已覆盖并人工复核,at what position it's in and now the E
S1684,01:08:04.88,01:08:10.51,M090,已覆盖并人工复核,token based on that uh creates a query
S1685,01:08:08.55,01:08:12.76,M090,已覆盖并人工复核,hey I'm looking for this kind of stuff
S1686,01:08:10.51,01:08:14.63,M090,已覆盖并人工复核,um I'm a vowel I'm on the E position I'm
S1687,01:08:12.76,01:08:18.15,M090,已覆盖并人工复核,looking for any consonant at positions
S1688,01:08:14.63,01:08:20.59,M090,已覆盖并人工复核,up to four and then all the nodes get to
S1689,01:08:18.15,01:08:23.00,M090,已覆盖并人工复核,emit keys and maybe one of the channels
S1690,01:08:20.60,01:08:25.60,M090,已覆盖并人工复核,could be I am a I am a consonant and I
S1691,01:08:23.00,01:08:27.79,M090,已覆盖并人工复核,am in a position up to four and that
S1692,01:08:25.60,01:08:29.88,M090,已覆盖并人工复核,that key would have a high number in
S1693,01:08:27.79,01:08:31.67,M090,已覆盖并人工复核,that specific Channel and that's how the
S1694,01:08:29.88,01:08:33.03,M090,已覆盖并人工复核,query and the key when they do product
S1695,01:08:31.67,01:08:35.39,M090,已覆盖并人工复核,they can find each other and create a
S1696,01:08:33.03,01:08:38.15,M090,已覆盖并人工复核,high affinity and when they have a high
S1697,01:08:35.39,01:08:41.31,M090,已覆盖并人工复核,Affinity like say uh this token was
S1698,01:08:38.15,01:08:43.79,M090,已覆盖并人工复核,pretty interesting to uh to this eighth
S1699,01:08:41.31,01:08:45.71,M090,已覆盖并人工复核,token when they have a high Affinity
S1700,01:08:43.79,01:08:47.43,M090,已覆盖并人工复核,then through the softmax I will end up
S1701,01:08:45.71,01:08:49.88,M090,已覆盖并人工复核,aggregating a lot of its information
S1702,01:08:47.43,01:08:51.75,M090,已覆盖并人工复核,into my position and so I'll get to
S1703,01:08:49.88,01:08:55.88,M090,已覆盖并人工复核,learn a lot about
S1704,01:08:51.75,01:08:59.39,M091,已覆盖并人工复核,it now just this we're looking at way
S1705,01:08:55.88,01:09:01.11,M091,已覆盖并人工复核,after this has already happened um let
S1706,01:08:59.39,01:09:03.31,M091,已覆盖并人工复核,me erase this operation as well so let
S1707,01:09:01.11,01:09:04.51,M091,已覆盖并人工复核,me erase the masking and the softmax
S1708,01:09:03.31,01:09:07.19,M091,已覆盖并人工复核,just to show you the under the hood
S1709,01:09:04.52,01:09:09.52,M091,已覆盖并人工复核,internals and how that works so without
S1710,01:09:07.19,01:09:11.67,M091,已覆盖并人工复核,the masking in the softmax Whey comes
S1711,01:09:09.52,01:09:14.31,M091,已覆盖并人工复核,out like this right this is the outputs
S1712,01:09:11.67,01:09:15.96,M091,已覆盖并人工复核,of the do products um and these are the
S1713,01:09:14.31,01:09:18.75,M091,已覆盖并人工复核,raw outputs and they take on values from
S1714,01:09:15.96,01:09:21.83,M091,已覆盖并人工复核,negative you know two to positive two
S1715,01:09:18.75,01:09:24.56,M091,已覆盖并人工复核,Etc so that's the raw interactions and
S1716,01:09:21.83,01:09:26.71,M091,已覆盖并人工复核,raw affinities between all the nodes but
S1717,01:09:24.56,01:09:28.79,M092,已覆盖并人工复核,now if I'm going if I'm a fifth node I
S1718,01:09:26.71,01:09:30.35,M092,已覆盖并人工复核,will not want to aggregate anything from
S1719,01:09:28.79,01:09:32.88,M092,已覆盖并人工复核,the sixth node seventh node and the
S1720,01:09:30.35,01:09:35.60,M092,已覆盖并人工复核,eighth node so actually we use the upper
S1721,01:09:32.88,01:09:37.35,M092,已覆盖并人工复核,triangular masking so those are not
S1722,01:09:35.60,01:09:40.07,M092,已覆盖并人工复核,allowed to
S1723,01:09:37.35,01:09:42.75,M092,已覆盖并人工复核,communicate and now we actually want to
S1724,01:09:40.07,01:09:45.11,M092,已覆盖并人工复核,have a nice uh distribution uh so we
S1725,01:09:42.75,01:09:47.11,M092,已覆盖并人工复核,don't want to aggregate negative .11 of
S1726,01:09:45.11,01:09:49.35,M092,已覆盖并人工复核,this node that's crazy so instead we
S1727,01:09:47.11,01:09:51.55,M092,已覆盖并人工复核,exponentiate and normalize and now we
S1728,01:09:49.35,01:09:52.83,M092,已覆盖并人工复核,get a nice distribution that sums to one
S1729,01:09:51.56,01:09:54.84,M092,已覆盖并人工复核,and this is telling us now in the data
S1730,01:09:52.83,01:09:56.96,M092,已覆盖并人工复核,dependent manner how much of information
S1731,01:09:54.84,01:09:58.60,M092,已覆盖并人工复核,to aggregate from any of these tokens in
S1732,01:09:56.96,01:10:01.96,M092,已覆盖并人工复核,the
S1733,01:09:58.60,01:10:04.23,M092,已覆盖并人工复核,past so that's way and it's not zeros
S1734,01:10:01.96,01:10:08.00,M092,已覆盖并人工复核,anymore but but it's calculated in this
S1735,01:10:04.23,01:10:10.55,M093,已覆盖并人工复核,way now there's one more uh part to a
S1736,01:10:08.00,01:10:12.35,M093,已覆盖并人工复核,single self attention head and that is
S1737,01:10:10.56,01:10:15.03,M093,已覆盖并人工复核,that when we do the aggregation we don't
S1738,01:10:12.35,01:10:17.47,M093,已覆盖并人工复核,actually aggregate the tokens exactly we
S1739,01:10:15.03,01:10:20.15,M093,已覆盖并人工复核,aggregate we produce one more value here
S1740,01:10:17.47,01:10:22.11,M093,已覆盖并人工复核,and we call that the
S1741,01:10:20.15,01:10:23.92,M093,已覆盖并人工复核,value so in the same way that we
S1742,01:10:22.11,01:10:26.07,M093,已覆盖并人工复核,produced p and query we're also going to
S1743,01:10:23.92,01:10:26.88,M093,已覆盖并人工复核,create a value
S1744,01:10:26.07,01:10:30.23,M093,已覆盖并人工复核,and
S1745,01:10:26.88,01:10:34.23,M093,已覆盖并人工复核,then here we don't
S1746,01:10:30.23,01:10:37.15,M093,已覆盖并人工复核,aggregate X we calculate a v which is
S1747,01:10:34.23,01:10:40.63,M093,已覆盖并人工复核,just achieved by uh propagating this
S1748,01:10:37.15,01:10:44.35,M093,已覆盖并人工复核,linear on top of X again and then we
S1749,01:10:40.64,01:10:46.44,M093,已覆盖并人工复核,output way multiplied by V so V is the
S1750,01:10:44.35,01:10:47.88,M093,已覆盖并人工复核,elements that we aggregate or the the
S1751,01:10:46.43,01:10:48.87,M093,已覆盖并人工复核,vectors that we aggregate instead of the
S1752,01:10:47.88,01:10:51.71,M093,已覆盖并人工复核,raw
S1753,01:10:48.88,01:10:53.44,M093,已覆盖并人工复核,X and now of course uh this will make it
S1754,01:10:51.71,01:10:55.39,M093,已覆盖并人工复核,so that the output here of this single
S1755,01:10:53.43,01:10:57.35,M093,已覆盖并人工复核,head will be 16 dimensional because that
S1756,01:10:55.39,01:10:59.79,M093,已覆盖并人工复核,is the head
S1757,01:10:57.35,01:11:01.71,M093,已覆盖并人工复核,size so you can think of X as kind of
S1758,01:10:59.80,01:11:03.88,M093,已覆盖并人工复核,like private information to this token
S1759,01:11:01.71,01:11:06.03,M093,已覆盖并人工复核,if you if you think about it that way so
S1760,01:11:03.88,01:11:08.03,M093,已覆盖并人工复核,X is kind of private to this token so
S1761,01:11:06.03,01:11:11.47,M093,已覆盖并人工复核,I'm a fifth token at some and I have
S1762,01:11:08.03,01:11:14.07,M094,已覆盖并人工复核,some identity and uh my information is
S1763,01:11:11.47,01:11:16.19,M094,已覆盖并人工复核,kept in Vector X and now for the
S1764,01:11:14.07,01:11:20.00,M094,已覆盖并人工复核,purposes of the single head here's what
S1765,01:11:16.19,01:11:21.83,M094,已覆盖并人工复核,I'm interested in here's what I have and
S1766,01:11:20.00,01:11:23.52,M094,已覆盖并人工复核,if you find me interesting here's what I
S1767,01:11:21.84,01:11:26.23,M094,已覆盖并人工复核,will communicate to you and that's
S1768,01:11:23.52,01:11:28.40,M094,已覆盖并人工复核,stored in v and so V is the thing that
S1769,01:11:26.23,01:11:30.75,M094,已覆盖并人工复核,gets aggregated for the purposes of this
